4080413, 9537343
3686536, 9315785
3561809, 9275912
3425922, 9243268
3371697, 9201120
3312034, 9209606
3286069, 9168300
3224613, 9181459
3249441, 9180524
3230295, 9172642
3191600, 9173790
3221154, 9206731
3205658, 9188945
3169074, 9176412
3185516, 9170466
3185023, 9197244
3169078, 9164794
3165569, 9182947
3158109, 9186221
3150927, 9185625
3152719, 9167208
3143557, 9199734
3169584, 9186764
3148293, 9167596
3137155, 9192082
3133492, 9173330
3133951, 9197480
3157216, 9174545
3131840, 9198835
3138192, 9171823
3135948, 9205437
3150745, 9176813
3127784, 9201584
3145967, 9172435
3090577, 9208575
3129249, 9168795
3109737, 9215094
3136444, 9174720
3134465, 9191635
3111986, 9172564
3116501, 9208154
3098950, 9193465
3113221, 9206020
3121125, 9156227
3111281, 9213260
3107741, 9165656
3123063, 9214152
3117009, 9160703
3107667, 9230212
3119023, 9185263
3128401, 9203143
3108398, 9175971
3104933, 9200889
3119853, 9181192
3121324, 9191212
3116483, 9172829
3115559, 9226424
3124462, 9178136
3103372, 9190324
3119271, 9199371
3095159, 9197987
3096027, 9173941
3125620, 9197816
3116830, 9170655
3091868, 9194523
3138194, 9178484
3089491, 9212858
3116553, 9175237
3111138, 9205687
3107299, 9158200
3101523, 9213226
3081269, 9170382
3107722, 9201869
3087755, 9187540
3093964, 9206006
3106082, 9178084
3089184, 9211334
3101570, 9185657
3120005, 9194692
3093497, 9197481
3101928, 9209540
3102311, 9191672
3108167, 9198241
3091697, 9190593
3088783, 9190897
3113884, 9199937
3096896, 9177439
3076342, 9210293
3085871, 9179593
3112515, 9229896
3087158, 9181796
3106525, 9220071
3107180, 9166832
3094184, 9228405
3085308, 9171285
3091198, 9216066
3091903, 9192450
3069863, 9225145
3091043, 9168816
3079563, 9223822
3093520, 9178645
3061855, 9227620
3068121, 9168902
3047545, 9233334
3081931, 9160383
3067698, 9234737
3089264, 9163698
3065494, 9229844
3062696, 9185180
3093121, 9235207
3084537, 9174452
3076814, 9230599
3077305, 9178431
3069588, 9232904
3074899, 9185081
3079710, 9219350
3065651, 9197071
3105364, 9208660
3079946, 9197775
3041560, 9202021
3064120, 9205135
3063097, 9217106
3074613, 9202584
3066490, 9209771
3040138, 9212162
3096273, 9219747
3060834, 9193062
3087123, 9216198
3060658, 9195194
3096003, 9218634
3048189, 9184962
3073947, 9229515
3068785, 9164851
3073145, 9248926
3071251, 9192781
3065088, 9222093
3043825, 9191237
3053368, 9226042
3084889, 9194343
3055920, 9229658
3076770, 9170878
3045093, 9223883
3094760, 9197008
3059446, 9235789
3064812, 9180833
3057430, 9240932
3058555, 9180934
3076113, 9237039
3068217, 9189413
3059699, 9219353
3080227, 9207130
3066392, 9216121
3077498, 9192680
3067055, 9219080
3066640, 9194497
3069250, 9228874
3071708, 9194665
3065793, 9232921
3061680, 9186695
3075105, 9231970
3070536, 9182775
3041368, 9230052
3053818, 9187728
3053212, 9234817
3076460, 9182094
3062446, 9233806
3053772, 9175409
3083662, 9224702
3041298, 9197299
3064078, 9246700
3060369, 9179312
3049595, 9225636
3050728, 9186210
3054364, 9245154
3078579, 9190978
3043014, 9234276
3075682, 9193361
3048231, 9236800
3048921, 9199508
3056089, 9245644
3075109, 9189208
