14024142, 25542620
13874259, 25342164
13781351, 25220582
13697510, 25168018
13672871, 25147972
13603175, 25089946
13618864, 25087222
13610830, 25085582
13592650, 25085456
13542615, 25055738
13568707, 25111556
13525858, 25053058
13551246, 25015402
13525939, 25020224
13512643, 25029978
13510056, 25001244
13509764, 24973660
13517528, 24988438
13486051, 24964956
13501949, 24979650
13526438, 25018250
13519668, 24977552
13448806, 24960538
13510984, 24975562
13503997, 25003838
13491048, 24941530
13497229, 24970446
13464730, 24987802
13524272, 24950394
13433772, 24936660
13483482, 24990702
13461160, 24955194
13493667, 24985456
13425072, 24946952
13497375, 24996682
13480263, 24939322
13466666, 24962812
13432597, 24934950
13475402, 24964852
13451038, 24929620
13470512, 24948762
13432781, 24972946
13467942, 24989422
13445600, 24949556
13458339, 24926926
13460300, 24933734
13484255, 24976558
13428120, 24933554
13451401, 24975026
13447217, 24909698
13470347, 24994652
13461661, 24990104
13453460, 24922972
13435371, 24953144
13458099, 24975860
13433554, 24952952
13472389, 24923566
13460818, 24919616
13448825, 24980658
13477629, 24945426
13454826, 24986500
13429802, 24940900
13411953, 24925078
13454152, 24940008
13434176, 24943718
13448307, 24928616
13460032, 25006296
13396475, 24954770
13511876, 24951470
13448340, 24913328
13437946, 24954294
13457112, 24978562
13448425, 24917730
13423327, 24943520
13432354, 24926668
13411994, 24982940
13460123, 24957466
13427511, 24942964
13420550, 24956990
13432998, 24894004
13447281, 24952074
13429723, 24955132
13478467, 24974014
13397418, 24883354
13432035, 24924042
13427094, 24966550
13445795, 24930248
13455569, 24958058
13417112, 24967568
13448251, 24946746
13429484, 24959088
13421300, 24940620
13427297, 24915508
13428197, 24937988
13384844, 24946036
13427616, 24947532
13406303, 24899840
13432676, 24958822
13397830, 24941796
13466049, 24955786
13402824, 24935404
13417787, 24942822
13464089, 24948394
13375914, 24917926
13443564, 24880878
13430466, 25020942
13445277, 24932664
13422273, 24944960
13422893, 24907058
13395284, 24924796
13410663, 24919302
13436025, 24935704
13382939, 24924848
13451398, 24915516
13418555, 24922446
13437114, 25012268
13406906, 24894670
13450691, 24943894
13388694, 24904906
13423144, 24920810
13423934, 24950230
13423359, 24922884
13436833, 24948038
13413682, 24954266
13455837, 24904314
13380079, 24974542
13428418, 24908958
13385438, 24925684
13463763, 24930020
13388792, 24962752
13431179, 24932212
13398324, 24943568
13417991, 24953894
13423767, 24953550
13411541, 24929580
13375154, 24959324
13446203, 24954306
13411412, 24922108
13403460, 24908366
13391242, 24970180
13453000, 24933230
13391698, 24955570
13472162, 24963794
13366871, 24887016
13474024, 24970524
13390363, 24935252
13428721, 24913966
13417671, 25004758
13411340, 24945562
13418215, 24878514
13482824, 25026662
13372649, 24909958
13433808, 24963884
13406654, 24921490
13433622, 24946728
13398616, 24975420
13450751, 24943088
13412967, 24935560
13412778, 24947744
13417656, 24956874
13393972, 24954888
13449066, 24948962
13431331, 24946134
13408809, 24924688
13426711, 24960132
13439243, 24993124
