2149958, 4732931
2070362, 4665994
1989850, 4611624
1865770, 4551294
1833656, 4565757
1760621, 4500436
1722323, 4518253
1730936, 4519298
1702799, 4483923
1697073, 4461566
1650025, 4483115
1674136, 4486699
1684543, 4491460
1661039, 4477324
1627160, 4482690
1628191, 4472875
1651877, 4459633
1624418, 4467075
1615138, 4485382
1613001, 4454683
1607337, 4469664
1619901, 4447224
1624386, 4477051
1611226, 4446666
1609890, 4466250
1584704, 4451152
1609390, 4471085
1571655, 4434034
1610627, 4482266
1573682, 4439730
1597745, 4471741
1588496, 4444772
1622176, 4508631
1587680, 4437416
1579709, 4451179
1565081, 4469765
1596159, 4445764
1591629, 4458243
1598255, 4467438
1567838, 4434084
1577687, 4469171
1585338, 4468681
1571972, 4457258
1583975, 4456675
1581680, 4462707
1576236, 4416817
1564888, 4497194
1595544, 4427371
1571588, 4466072
1561433, 4441238
1565974, 4462825
1559257, 4440811
1568379, 4474740
1546342, 4418580
1588992, 4482728
1539291, 4401061
1580473, 4495007
1540956, 4390527
1586564, 4502591
1537365, 4417706
1588594, 4474344
1516228, 4423807
1577237, 4454255
1535741, 4462338
1583902, 4446435
1530744, 4418461
1589604, 4470565
1546522, 4434458
1592109, 4457050
1525593, 4431343
1578834, 4424904
1540297, 4461933
1562825, 4440080
1524782, 4430603
1567013, 4439124
1543903, 4424613
1569731, 4452805
1545048, 4444525
1560938, 4484930
1516858, 4394603
1587996, 4475600
1515822, 4410671
1586317, 4491213
1523758, 4400678
1570514, 4488484
1496356, 4416530
1558143, 4465306
1516889, 4407406
1530500, 4439081
1536451, 4453984
1583046, 4437121
1505143, 4467440
1563646, 4426150
1511161, 4453557
1554858, 4448716
1540715, 4429552
1570037, 4456730
1527630, 4443826
1538009, 4481255
1538066, 4384647
1575268, 4457155
1552238, 4414529
1539706, 4467311
1538849, 4429267
1557878, 4440997
1539520, 4484675
1566361, 4403911
1546017, 4473062
1548933, 4416419
1511667, 4436483
1528812, 4416866
1514668, 4465641
1543267, 4403978
1521970, 4423157
1533999, 4452261
1547040, 4451234
1533569, 4433264
1556841, 4460319
1520088, 4426390
1544555, 4452803
1521802, 4399474
1538444, 4475976
1540988, 4450516
1512409, 4419647
1580812, 4453656
1540576, 4423012
1546726, 4422878
1515948, 4447399
1550112, 4470513
1505745, 4409601
1554449, 4462067
1507941, 4444042
1555490, 4455326
1517395, 4418422
1586788, 4454969
1478607, 4436773
1562716, 4435916
1526786, 4442283
1539378, 4390284
1528351, 4491767
1551807, 4416100
1506433, 4460482
1539058, 4386839
1503612, 4479729
1532093, 4451002
1504774, 4425952
1563799, 4440212
1524323, 4414907
1528496, 4461684
1512583, 4407090
1514851, 4431165
1521583, 4457253
1533921, 4414661
1525741, 4481260
1528056, 4395127
1539355, 4486569
1491323, 4418858
1532644, 4443808
1515512, 4407374
1553793, 4462402
1504727, 4444449
1531094, 4440124
1546668, 4493806
1529924, 4440071
1543544, 4415686
1525359, 4428885
1542821, 4478719
1549271, 4472058
1546517, 4407597
1516189, 4467959
1506900, 4399244
1512099, 4469763
1543999, 4462225
1492106, 4423543
1545813, 4455358
1512283, 4457407
1548207, 4478591
1495872, 4379743
1561579, 4558946
1518140, 4405275
1554052, 4518734
1519339, 4377856
1524539, 4491041
1514067, 4385126
1540940, 4501934
1518282, 4401538
1507166, 4501189
1523669, 4430436
1512428, 4472315
1516668, 4462031
1542293, 4485827
1528366, 4440214
1516777, 4475256
1517595, 4389833
1521137, 4485227
1560053, 4472980
1514097, 4403866
1534259, 4482932
1508273, 4411951
1562828, 4508335
1518601, 4428694
1526329, 4483194
1504427, 4449762
1537733, 4487058
1516727, 4419649
1564083, 4446782
1523275, 4440708
1531735, 4484951
1531844, 4471544
1515042, 4457158
1524293, 4419473
1543983, 4482489
1517660, 4424876
1506466, 4481418
1524416, 4484597
1504555, 4435998
1552260, 4428051
1524064, 4479851
1495093, 4404753
1542814, 4506768
1537238, 4442477
1492906, 4467032
1525014, 4448635
1484337, 4488139
1534712, 4455959
1529084, 4460903
1533567, 4463089
1498161, 4461293
1513965, 4416543
1534506, 4468132
1536257, 4459268
1513981, 4471594
1532749, 4432388
1507089, 4440794
1522988, 4473057
1522150, 4437196
1528391, 4474618
1540025, 4498305
1541326, 4428196
1530663, 4465484
1530262, 4446758
1528947, 4504703
1500635, 4391713
1524805, 4505203
1523202, 4462708
1517704, 4492583
1526936, 4454673
1526825, 4431530
1530033, 4445203
1522770, 4500721
1542840, 4412512
1522343, 4504198
1522545, 4452690
1480339, 4444455
1576718, 4476903
1460013, 4451646
1578960, 4482276
1498929, 4443945
1508086, 4431847
1504332, 4485157
1540249, 4475080
1485749, 4431658
1535218, 4474765
1488850, 4428907
1548320, 4485423
1493898, 4457665
1545508, 4459866
1489264, 4470012
1532739, 4437073
1505892, 4486802
1511506, 4426422
1528626, 4468625
1519305, 4451687
1495012, 4494274
1532076, 4458338
1490091, 4433946
1546896, 4496659
1485400, 4427128
1545237, 4531862
1470923, 4407980
1532345, 4500032
1461818, 4397980
1536632, 4511699
1477299, 4396275
1533929, 4451769
1481540, 4451498
1519269, 4450488
1526130, 4504366
1519127, 4398965
1510811, 4521882
1548289, 4393799
1485302, 4485512
1510968, 4406885
1503311, 4516745
1514046, 4418320
1516491, 4487785
1507956, 4400122
1530496, 4498273
1494037, 4412179
1531308, 4510019
1516586, 4398554
1516695, 4532123
1506923, 4414315
1514902, 4509206
1535988, 4411383
1483333, 4492904
1548651, 4474085
1501724, 4477661
1510228, 4450456
1494963, 4449638
1524856, 4492622
1505145, 4462079
1518282, 4454482
1505112, 4498019
1505973, 4484594
1519800, 4479011
1548447, 4416693
1513234, 4485397
1531703, 4470299
1486430, 4462771
1525032, 4485523
1480471, 4452573
1524412, 4491429
1499897, 4426114
1523632, 4465846
1490410, 4473308
1532970, 4477634
1481362, 4436268
1503583, 4503895
1494479, 4434585
1554501, 4530344
1462930, 4430942
1558871, 4442337
1492904, 4497415
1556324, 4397115
1491396, 4516473
1528094, 4426849
1506318, 4507157
1517318, 4419579
1486394, 4489116
1555004, 4487732
1507962, 4453624
1550314, 4505578
1478518, 4440911
1539199, 4472526
1492065, 4483159
1508353, 4482817
1509845, 4445540
1532803, 4488918
1519324, 4427519
1525921, 4504301
1475804, 4419367
1531583, 4521908
1493341, 4398696
1512479, 4509587
1485147, 4430575
1528239, 4515840
1508285, 4454426
1533547, 4463054
1486479, 4454548
1526041, 4493067
1511693, 4459719
1542279, 4463795
1487091, 4474628
1533673, 4441864
1465802, 4413777
1553027, 4532478
1463569, 4397357
1549952, 4509389
1472300, 4414427
1550099, 4557957
1471168, 4392953
1547025, 4507510
1472539, 4414854
1543667, 4532912
1492872, 4468119
1543913, 4432717
1479739, 4465240
1543349, 4481305
1478109, 4456974
1527799, 4465666
1493791, 4468533
1529014, 4436102
1485545, 4512894
1529980, 4439642
1487815, 4441678
1530359, 4499404
1512080, 4522692
1515708, 4383903
1534520, 4502912
1499745, 4442010
1512258, 4497659
1507682, 4464813
1528153, 4480092
1491510, 4430903
1529979, 4503064
1509276, 4469421
1513398, 4438198
1509175, 4500164
1509738, 4439799
1514434, 4493567
1522270, 4501526
1511776, 4442222
1517301, 4457231
1487179, 4475396
