1295295927, 1306944876
1266297600, -383427437
1232099401, 1908616133
1216197215, 1357940630
1173498251, -2056197411
1145496805, -1638732303
1184497424, 993097019
1145095190, -1357079529
1147695418, 210646736
1162695527, 1678337554
1188088918, 49531213
1159496732, 438169841
1109995641, 1742056483
1134297554, -1122755038
1161996162, 74682279
1209989522, 1646173873
1193693185, 849699565
1143999703, -405309027
1143599459, -1292780203
1200601134, 1906903439
1200199555, 1557399243
1219899690, 1028967926
1250797911, -1307078686
1235394274, 77157624
1237197170, -1342820252
1230795082, 1389225108
1183796711, -1409911697
1175185312, -409379059
1205091655, 728077417
1146394671, 2079841572
1155195630, 972420200
1113793575, 1687402121
1156496679, -1418966113
1128992983, -1893368487
1155896699, 2114903159
1136897942, -596384902
1209896597, -185199538
1205798994, -792819824
1190503118, 215624474
1204102385, 1780953268
1190098537, -165716719
1172197126, -1868609608
1164098893, -300050832
1138395309, -751690520
1152093918, 271251502
1111194303, 133175640
1251587230, 443992237
1261093273, -953144480
1270794540, 376093277
1234299354, -878795630
1253097386, 719313170
1279998056, -1517120482
1292901721, 1520010698
1260092620, -1219473482
1213200096, 1407075215
1126200556, -1343271910
1192702253, -723310984
1185603767, 1691118490
1254500284, 270026955
1199995827, -1517263323
1255800467, -928433697
1152100178, 683980636
1197499682, -190431469
1113096421, -1522663308
1158092060, 694351798
1124497649, -334295805
1109086511, -458307210
1096493450, -1651860930
1147193764, -977445486
1149795154, -512339668
1117599370, -1482232507
1074998662, -733804323
1110397976, 1279920763
1134592167, 1292505297
1137399144, -1317865177
1137901595, 814679271
1156299727, -1327638042
1178702195, -217401733
1208002912, 870516329
1214301092, -1611338523
1167698616, 28816393
1129998937, -1027483042
1129698952, -992402460
1145097241, 371307093
1196496447, 382699256
1264895315, -1270762390
1206093390, 1218668449
1180486598, 1204129788
1182493023, -1086384253
1146793682, -325110499
1186195267, 64342884
1224297850, 1676377508
1248598209, -964467921
1257296554, 75431408
1195093457, 54019982
1174896931, -682404179
1156701508, 948818345
1100896635, -1118651767
1039499678, -30542817
989799593, 513726265
973602767, -649045102
960902196, 2140830345
949795748, -1326892957
950995502, 1206558503
966300598, 538709963
1018398706, 1602507689
1019397205, -645960079
992797766, -916123787
1026098222, 1091258772
998999080, -2049504787
997583843, 203806767
1022088370, -1736193923
1064794120, -1424411798
1017395496, -449501030
1019997727, -1377038088
995000504, -1042459226
984598665, 1987727502
1019496867, 832139691
1087394410, -1002987970
1101395429, -2017974600
1116893197, 503823721
1137203449, 1363234148
1197201679, 175855030
1219400003, -285298151
1190101039, 1824177699
1139200645, 716110000
1158999358, -1519584387
1152800646, 742891631
1169299846, -2096348338
1174700072, -170584531
1198298452, 2112876135
1200096363, 2034169832
1197690389, -1321250752
1183596193, -2032454306
1162787311, 543954529
1231990895, 1278386614
1211396126, -1699767648
1220195085, 137843850
1207997843, -488120365
1249799030, -1691892390
1224398052, -1410316406
1252998307, -152465843
1214698447, -2083124697
1260096839, -39596192
1244396423, -1833757063
1187599114, -2112524772
1224299231, -1089988158
1176902938, -2084638434
1121202576, -1464781788
1140103328, -157120345
1155200935, 270809249
1130799657, -1808267606
1131600905, 1936147290
1154897258, -2140923700
1143497619, 1906295489
1143497821, -214103443
1131395945, -3861535
1125092584, 1633506466
1141697709, 1549855985
1198092433, 2113204937
1198688273, -650119832
1217393088, -1625775607
1236893287, 2045402608
1300995115, -390059555
1278697130, 984110315
1281396438, -1960069743
1196402392, -1045132440
1258295565, 547317445
1263495696, 1436441054
1334501726, -1009061383
1322500831, 440717386
1330500796, -172181391
1325298835, 1362495868
1286702268, 802075472
1307801795, 300042661
1242395413, 907902373
1160201487, -217690428
1114799285, 932356999
1168101777, 782015951
1112100195, 449512164
1098897067, 416274054
1151399502, -1312748568
1148700588, 2004015315
1115096372, -1993585819
1106296641, 1874493744
1139794392, 424516335
1167896161, 1573653273
1182287725, -163150646
1123791198, 1434175062
1107898580, 1765099068
1056594750, 363706315
1078596593, 1961306211
1125999779, 38845396
1130998056, -159716730
1123096152, 832612008
1167995161, 1550443835
1206598327, 86826972
1181892471, 2040032604
1197704544, 1558145612
1168700386, 1069384968
1177597586, -34596133
1183101873, -1987145516
1159801303, 1614570376
1153402993, 334155449
1161400899, 1718189481
1151102724, 577369012
1168301976, -979460506
1188604723, 399641399
1184802431, -440940740
1151697834, 496612706
1099199917, -2092796227
1142198377, 1736817888
1112595633, 610938116
1130296470, -486777518
1141093962, 2047143786
1142093405, -1948984612
1191784941, 1435699515
1178089060, 950884657
1138394987, 1008628877
1085294829, 1960612610
1148195784, 189804468
1131200129, -1870235810
1161398870, 915716409
1169697276, -568236321
1200493252, 1038144391
1215797505, -2113491363
1214000642, 480209451
1174295875, 1177602441
1127901094, 67858496
1112399134, -501290035
1102194694, -465573688
1105404079, 1552010950
1095005654, 1975721425
1116302301, -1297586355
1056304186, -511516121
1090201027, -2117065220
