./binary data/person.txt person 
******* Running ICM for up to 500 x 5 iterations
writing runtimes to person-ICM.csv
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.175 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.190 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.201 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.213 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.228 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.243 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.258 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.273 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.288 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.303 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.316 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.328 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.341 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.355 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.369 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.383 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.397 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.409 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.421 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.432 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.443 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.457 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.470 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.481 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.492 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.506 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.518 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.532 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.545 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.556 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.567 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.579 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.593 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.609 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.624 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.639 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.653 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.668 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.683 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.698 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.713 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.727 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.741 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.756 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.771 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.787 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.800 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.815 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.828 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.843 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.858 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.874 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.889 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.902 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.917 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.931 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.945 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.961 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.976 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 4.990 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.004 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.019 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.031 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.043 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.055 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.068 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.084 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.098 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.113 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.128 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.140 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.154 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.168 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.179 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.191 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.205 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.220 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.235 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.248 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.258 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.272 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.287 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.302 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.317 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.332 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.347 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.362 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.374 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.390 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.401 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.413 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.424 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.438 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.452 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.465 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.478 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.490 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.504 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.519 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.533 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.547 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.561 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.576 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.590 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.605 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.620 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.634 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.649 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.661 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.673 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.685 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.700 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.716 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.730 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.743 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.757 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.768 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.783 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.798 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.813 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.828 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.843 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.857 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.869 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.883 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.896 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.909 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.923 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.935 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.948 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.961 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.975 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 5.990 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.002 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.013 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.025 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.039 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.054 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.068 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.082 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.096 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.110 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.126 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.141 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.155 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.168 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.179 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.192 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.205 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.220 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.235 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.249 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.261 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.276 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.290 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.305 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.320 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.335 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.349 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.364 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.375 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.387 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.398 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.408 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.422 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.435 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.451 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.465 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.481 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.493 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.508 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.519 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.531 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.542 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.557 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.573 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.586 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.601 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.613 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.625 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.641 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.655 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.670 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.685 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.699 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.713 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.725 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.740 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.753 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.766 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.780 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.794 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.808 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.824 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.836 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.851 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.867 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.882 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.896 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.911 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.926 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.940 secs
Energy = 30804852 (Ed=30157043, Es=647809), lower bound = 0.0, 6.955 secs
******* Running BP-S for up to 500 x 1 iterations
writing runtimes to person-BP-S.csv
Energy = 225583004 (Ed=225583004, Es=0) at start (0.007 secs init)
Energy = 31618178 (Ed=30888539, Es=729639), 0.021 secs
Energy = 31432314 (Ed=30741454, Es=690860), 0.034 secs
Energy = 31344484 (Ed=30656566, Es=687918), 0.046 secs
Energy = 31260002 (Ed=30585495, Es=674507), 0.060 secs
Energy = 31197673 (Ed=30534263, Es=663410), 0.074 secs
Energy = 31153131 (Ed=30482404, Es=670727), 0.088 secs
Energy = 31090264 (Ed=30441392, Es=648872), 0.096 secs
Energy = 31058179 (Ed=30408009, Es=650170), 0.106 secs
Energy = 31022854 (Ed=30372506, Es=650348), 0.115 secs
Energy = 30984880 (Ed=30335584, Es=649296), 0.128 secs
Energy = 30963923 (Ed=30312870, Es=651053), 0.140 secs
Energy = 30945572 (Ed=30289043, Es=656529), 0.153 secs
Energy = 30928705 (Ed=30268288, Es=660417), 0.167 secs
Energy = 30910525 (Ed=30250276, Es=660249), 0.181 secs
Energy = 30895598 (Ed=30232053, Es=663545), 0.194 secs
Energy = 30851516 (Ed=30218802, Es=632714), 0.206 secs
Energy = 30849400 (Ed=30215072, Es=634328), 0.221 secs
Energy = 30846336 (Ed=30208634, Es=637702), 0.235 secs
Energy = 30842803 (Ed=30204211, Es=638592), 0.246 secs
Energy = 30840605 (Ed=30198445, Es=642160), 0.255 secs
Energy = 30833623 (Ed=30192064, Es=641559), 0.267 secs
Energy = 30829901 (Ed=30189745, Es=640156), 0.277 secs
Energy = 30829315 (Ed=30188823, Es=640492), 0.285 secs
Energy = 30827479 (Ed=30187658, Es=639821), 0.298 secs
Energy = 30823895 (Ed=30183609, Es=640286), 0.311 secs
Energy = 30821878 (Ed=30181085, Es=640793), 0.324 secs
Energy = 30820313 (Ed=30180051, Es=640262), 0.337 secs
Energy = 30818674 (Ed=30179164, Es=639510), 0.352 secs
Energy = 30817933 (Ed=30178967, Es=638966), 0.366 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.379 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.390 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.402 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.415 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.424 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.438 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.452 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.466 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.480 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.493 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.506 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.519 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.528 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.538 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.550 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.563 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.576 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.585 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.597 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.606 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.614 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.623 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.632 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.645 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.656 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.668 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.678 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.691 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.704 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.715 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.728 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.742 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.754 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.765 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.775 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.785 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.794 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.806 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.819 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.832 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.844 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.856 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.869 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.882 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.892 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.905 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.915 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.926 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.939 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.948 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.959 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.968 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.978 secs
Energy = 30817467 (Ed=30178623, Es=638844), 0.992 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.006 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.019 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.033 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.041 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.054 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.066 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.076 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.085 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.097 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.109 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.122 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.134 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.147 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.159 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.171 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.181 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.194 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.207 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.220 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.232 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.245 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.258 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.271 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.285 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.298 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.312 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.325 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.339 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.352 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.365 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.378 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.390 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.403 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.416 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.430 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.444 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.458 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.471 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.483 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.496 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.510 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.523 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.537 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.550 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.562 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.574 secs
Energy = 30817467 (Ed=30178623, Es=638844), 1.586 secs
******* Running BP-M for up to 500 x 1 iterations
writing runtimes to person-BP-M.csv
Energy = 225583004 (Ed=225583004, Es=0) at start (0.022 secs init)
Energy = 30946554 (Ed=30089473, Es=857081), 0.263 secs
Energy = 30849246 (Ed=30123331, Es=725915), 0.512 secs
Energy = 30827377 (Ed=30137788, Es=689589), 0.765 secs
Energy = 30821436 (Ed=30143253, Es=678183), 1.027 secs
Energy = 30821280 (Ed=30145396, Es=675884), 1.280 secs
Energy = 30820106 (Ed=30145767, Es=674339), 1.561 secs
Energy = 30816802 (Ed=30145790, Es=671012), 1.833 secs
Energy = 30813843 (Ed=30146022, Es=667821), 2.089 secs
Energy = 30812107 (Ed=30147213, Es=664894), 2.347 secs
Energy = 30812482 (Ed=30147605, Es=664877), 2.641 secs
Warning: energy is increasing!
Energy = 30811153 (Ed=30147879, Es=663274), 2.922 secs
Energy = 30811153 (Ed=30147879, Es=663274), 3.222 secs
Energy = 30811153 (Ed=30147879, Es=663274), 3.511 secs
Energy = 30811153 (Ed=30147879, Es=663274), 3.821 secs
Energy = 30811153 (Ed=30147879, Es=663274), 4.111 secs
Energy = 30811153 (Ed=30147879, Es=663274), 4.400 secs
Energy = 30811153 (Ed=30147879, Es=663274), 4.704 secs
Energy = 30811153 (Ed=30147879, Es=663274), 5.008 secs
Energy = 30811153 (Ed=30147879, Es=663274), 5.303 secs
Energy = 30811153 (Ed=30147879, Es=663274), 5.598 secs
Energy = 30811153 (Ed=30147879, Es=663274), 5.899 secs
Energy = 30811153 (Ed=30147879, Es=663274), 6.206 secs
Energy = 30811153 (Ed=30147879, Es=663274), 6.502 secs
Energy = 30811153 (Ed=30147879, Es=663274), 6.804 secs
Energy = 30811153 (Ed=30147879, Es=663274), 7.108 secs
Energy = 30811153 (Ed=30147879, Es=663274), 7.401 secs
Energy = 30811153 (Ed=30147879, Es=663274), 7.692 secs
Energy = 30811153 (Ed=30147879, Es=663274), 7.985 secs
Energy = 30811153 (Ed=30147879, Es=663274), 8.281 secs
Energy = 30811153 (Ed=30147879, Es=663274), 8.577 secs
Energy = 30811153 (Ed=30147879, Es=663274), 8.880 secs
Energy = 30811153 (Ed=30147879, Es=663274), 9.183 secs
Energy = 30811153 (Ed=30147879, Es=663274), 9.481 secs
Energy = 30811153 (Ed=30147879, Es=663274), 9.775 secs
